lang_column,Graphviz (DOT),PHP,Lua,Dart,QML,LiveScript,GDScript,Smali,GDB,OpenEdge ABL,Coq,Haxe,Clojure,JSONiq,Elm,Perl,Rouge,Max,Thrift,Rust,ASP,PLSQL,DIGITAL Command Language,ColdFusion,Vue,Java,Go,Lex,ApacheConf,Vala,KiCad,D,Cucumber,CSS,Pure Data,PureBasic,Myghty,SaltStack,Nu,HTML,Clarion,Game Maker Language,C++,Alloy,Awk,PicoLisp,QMake,Eagle,Batchfile,Roff,Groff,DTrace,Terra,GCC Machine Description,Brainfuck,SystemVerilog,Clean,Jupyter Notebook,Fortran,Cirru,Scala,Verilog,Liquid,Standard ML,GLSL,PostScript,HLSL,LSL,GAP,PowerShell,Module Management System,M4,Harbour,TeX,Processing,CMake,Idris,Mako,VHDL,Lean,RenderScript,Racket,Kotlin,FreeMarker,XC,Parrot,Haskell,R,IDL,Smalltalk,Slash,Mask,nesC,Genshi,Perl6,ABAP,NetLogo,Component Pascal,SuperCollider,MAXScript,SQLPL,Python,Ruby,SourcePawn,AspectJ,Makefile,Swift,SAS,Vim script,OpenSCAD,ANTLR,JavaScript,Forth,F#,Inno Setup,Bison,Gnuplot,Elixir,Emacs Lisp,Smarty,Hy,Groovy,LLVM,Mercury,OCaml,Scheme,Objective-C++,PLpgSQL,NewLisp,MoonScript,Befunge,Nemerle,UnrealScript,AppleScript,Xtend,Fancy,C#,TypeScript,Nginx,Objective-C,Io,FLUX,NSIS,Tcl,Arduino,Rebol,UrWeb,Nix,Scilab,XQuery,PureScript,Stan,Agda,Stata,Assembly,Protocol Buffer,Matlab,Shell,Erlang,HCL,ActionScript,COBOL,POV-Ray SDL,Jasmin,AGS Script,Self,PigLatin,XSLT,CLIPS,Yacc,Brightscript,C,Pascal,M,Ada,Prolog,E,XS,Logos,Bro,Nim,AutoHotkey,Common Lisp,Julia,XML,Hack,Visual Basic,Handlebars,Gettext Catalog,Cuda,Ragel in Ruby Host,Mathematica,Crystal,Cycript,CoffeeScript,Puppet,EmberScript,VimL,Eiffel
Matlab,0.0,6.0,7.0,4.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,4.0,4.0,11.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,7.0,6.0,1.0,0.0,4.0,0.0,6.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,4.0,7.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,1.0,4.0,0.0,1.0,1.0,12.0,3.0,9.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,9.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,29.0,6.0,1.0,0.0,17.0,3.0,0.0,0.0,4.0,0.0,11.0,4.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,5.0,0.0,2.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,12.0,4.0,0.0,1.0,5.0,1.0,1.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,9.0,98.0,21.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,4.0,16.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0
Shell,0.0,107.0,32.0,7.0,0.0,10.0,1.0,2.0,5.0,3.0,1.0,9.0,21.0,4.0,4.0,130.0,1.0,0.0,10.0,13.0,8.0,12.0,6.0,4.0,3.0,214.0,65.0,9.0,33.0,5.0,1.0,9.0,15.0,400.0,1.0,0.0,1.0,2.0,0.0,402.0,1.0,2.0,262.0,2.0,19.0,1.0,3.0,2.0,154.0,2.0,56.0,5.0,2.0,2.0,3.0,1.0,2.0,31.0,11.0,4.0,61.0,7.0,5.0,4.0,14.0,13.0,1.0,4.0,11.0,38.0,3.0,20.0,1.0,69.0,3.0,51.0,1.0,10.0,4.0,3.0,1.0,4.0,3.0,12.0,1.0,0.0,26.0,90.0,4.0,8.0,2.0,4.0,1.0,1.0,13.0,4.0,0.0,1.0,1.0,1.0,5.0,556.0,214.0,6.0,0.0,350.0,30.0,3.0,7.0,4.0,3.0,447.0,7.0,6.0,7.0,3.0,8.0,11.0,30.0,18.0,4.0,26.0,3.0,1.0,11.0,16.0,31.0,8.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,53.0,23.0,15.0,136.0,5.0,1.0,10.0,13.0,0.0,5.0,1.0,6.0,5.0,6.0,1.0,1.0,0.0,0.0,62.0,34.0,21.0,2504.0,18.0,1.0,14.0,4.0,1.0,1.0,1.0,1.0,5.0,33.0,1.0,14.0,1.0,292.0,12.0,11.0,5.0,18.0,1.0,3.0,5.0,1.0,0.0,4.0,14.0,12.0,2.0,2.0,22.0,2.0,0.0,21.0,4.0,5.0,0.0,1.0,58.0,6.0,1.0,44.0,4.0
Erlang,0.0,9.0,8.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,4.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,13.0,8.0,0.0,0.0,4.0,0.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,9.0,4.0,4.0,0.0,5.0,1.0,0.0,4.0,1.0,5.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,10.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,1.0,0.0,11.0,6.0,0.0,0.0,4.0,0.0,12.0,4.0,2.0,0.0,0.0,0.0,9.0,3.0,0.0,2.0,5.0,0.0,0.0,7.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,5.0,6.0,0.0,2.0,5.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,18.0,46.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,4.0,4.0
HCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ActionScript,0.0,11.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,8.0,4.0,0.0,4.0,4.0,0.0,4.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,4.0,4.0,0.0,6.0,1.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,5.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,14.0,5.0,0.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0
COBOL,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
POV-Ray SDL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jasmin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGS Script,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Self,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PigLatin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XSLT,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,26.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,5.0,0.0,1.0,0.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,11.0,2.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,34.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,33.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,98.0,0.0,2.0,0.0,14.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
CLIPS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Yacc,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,15.0,0.0,5.0,1.0,1.0,0.0,5.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,5.0,3.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.0,0.0,17.0,2.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Brightscript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,0.0,41.0,20.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,78.0,1.0,0.0,5.0,5.0,5.0,5.0,6.0,0.0,0.0,104.0,27.0,11.0,4.0,0.0,1.0,6.0,1.0,105.0,1.0,1.0,1.0,1.0,1.0,122.0,3.0,2.0,408.0,0.0,12.0,1.0,5.0,1.0,81.0,3.0,48.0,6.0,2.0,1.0,3.0,0.0,2.0,4.0,8.0,0.0,16.0,2.0,1.0,3.0,8.0,9.0,1.0,0.0,9.0,23.0,3.0,20.0,1.0,31.0,2.0,63.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,16.0,35.0,6.0,5.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,239.0,78.0,6.0,0.0,258.0,14.0,2.0,1.0,0.0,2.0,131.0,3.0,3.0,7.0,3.0,9.0,3.0,12.0,5.0,1.0,7.0,3.0,1.0,6.0,9.0,36.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,43.0,7.0,2.0,168.0,1.0,1.0,8.0,6.0,2.0,3.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,75.0,15.0,16.0,292.0,7.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,14.0,1.0,17.0,0.0,1180.0,8.0,6.0,1.0,16.0,1.0,3.0,5.0,1.0,0.0,1.0,5.0,3.0,0.0,2.0,15.0,0.0,0.0,22.0,5.0,6.0,0.0,0.0,4.0,0.0,1.0,11.0,0.0
